Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7455525183529582592,period,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Slang for strong agreement; affirming.
7455808968801125376,Does anyone ever talk ab her eyes?,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Curious and positive tone.
7455862056127923200,"green, brown, n hazel>",7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Personal preference expression; not dismissive.
7455473167353267200,21 mins ago,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Engagement-related comment; no harm.
7455468225150287872,You guys are so gorgeous,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Compliment, very kind."
7455467944601389056,57 seconds ago?,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Observation, not offensive."
7455471467012408320,We need a makeup tutorial for real🙏,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Supportive request, very positive."
7455484562427693056,Hey,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Simple greeting, not inappropriate."
7455469950213029888,Yall are soooooooooo pretty,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Positive and enthusiastic compliment.
7455470768867459072,YALL ARE GORGEOUS 😍😍,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Supportive and kind; emojis reinforce positivity.
7455468198455966720,2 mins ago,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Timestamp-style comment; neutral.
7456093411297820672,Lash tut? 😍,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Friendly request with positive tone.
7455484541594634240,can you do a in depth lash tut pls?,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Polite and relevant request.
7455471526092931072,15 mins ago,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Another timestamp note; neutral.
7455482496940062720,yall are PERFECT,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Very supportive, affirming comment."
7455517894719340544,Early,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Common engagement comment; harmless.
7455467818684302336,Second,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Engagement/timing; neutral tone.
7455467718470041600,first,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Standard “first” comment; neutral.
7455552683807523840,200K!,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Celebratory milestone reference; enthusiastic.
7455507423881969664,WE NEED A LASH TUT!!,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Supportive demand; enthusiastic tone.
7455470857194553344,stunners,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,"Short, affirming compliment."
7455474353641177088,Early,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Common engagement comment; harmless.
7455478143470713856,EARLY,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Same as above; neutral.
7455470617183421440,11 min ago,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Timestamp comment; no harm.
7455575389354115072,@lakerobino,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Tagging someone; neutral.
7458384792495667200,@natalie,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Another neutral tag.
7456561166203863040,@Riley,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Name tag; not offensive.
7456079219299353600,@Nina Meyer486,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Full tag of friend or creator; harmless.
7455883995630273536,😘😘😘,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Affectionate emojis; kind and harmless.
7458531148134912000,@giulianaa,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Tagging a friend; neutral.
7455694702467891200,🥰🥰🥰,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Loving emojis; clearly positive.
7455743715475440640,@gigi ussss,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Friendly tag with enthusiasm; supportive tone.
7458499738326529024,😁😁😁,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Cheerful emoji repetition; no harm.
7455475326316870656,@wesleigh,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Another neutral tag.
7455820293041225728,😂😂😂,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Laughing emojis; not directed negatively.
7455923391108810752,@evelyn_main4,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Tagging user; no offensive content.
7455868935364147200,@amaia💐💗🎀,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Playful and affectionate tag; harmless.
7455569233688510464,@💝✨😇💖🪩,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Tag using emojis; positive tone.
7455901554143656960,😂😂😂,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Laughing emojis; not clearly directed negatively.
7456855473204577280,🥰🥰🥰,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Supportive and affectionate emojis.
7455941030350094336,@Gianna Cedrone ✝️,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Tagging with a personal symbol; neutral.
7455549544149958656,@hawk hayden,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Standard tag; no offense.
7455528967208353792,😘😘😘,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Affectionate emojis.
7455508944463710208,❤️,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Loving emoji; positive tone.
7455744460304286720,yes i can bby GREEN eyes beating em,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0,Playful and confident; no harm.
7455510168408556544,Reminder this girl has the hots for her brother!,7455467603121982766,"Friends, girls, fashion, personal opinion, comedy, pop culture","Yes, celebrity reference",0.75,Strongly inappropriate and offensive implication; unkind and highly speculative.
7458888320471662592,"This has broken my heart😭 I am so unbelievably sorry you’re receiving hurtful comments!! I’ve never seen any, I’ve never thought to look, I love your content, I love your vibe and personality and how",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Empathetic and supportive response.
7458839642469763072,I’m so sorry. Their words are not a reflection of you. Ever. ❤️‍🩹,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Comforting and kind; supportive comment.
7458755736052434944,"Man this breaks my heart! I’ve admired you and your content for ages, fricken sucks that you have to go through this. Keep your head up sis there’s so many more people supporting you than not!! 🫶",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Deeply empathetic and kind.
7458904806867484672,"I love your content, as a 40 something woman I’d never had a budget until I saw your videos and it changed my life 💫",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Encouraging and personal; positive.
7458874679740203008,"People who hate in the comment section have nothing better going on in their life. It says more about them, than it does about you. You are amazing so please don’t let them get you down xx",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Stands up against negativity; supports creator.
7458837037136084992,"My sweet Hannah, you are so special. The energy of love, and kindness, and generosity you bring online is amazing! You can do it!! We love and support you💛 It’s incredibly hard and I am so sorry there are people making you feel this way. Giving you the biggest hug xxx",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Loving and sincere.
7458928463992862720,It’s rough being a content creator in general and especially here in nz. Just know there’s a community of people that are absolutely rooting for you that think you’re amazing!! Keep going keep pushing 🔥❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Honest acknowledgment with encouragement.
7459240098238086144,"Girl I’m so proud of you!! From someone here from also from NZ, I was inspired by you to step out of my comfort zone to post on social media and I thank you for that❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,"Loyal fan, supportive and proud tone."
7458759502390508544,"I can't even imagine how anyone could say anything negative about you Hannah, you are a ray of sunshine ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Defense and affirmation; no harm.
7458947744892848128,"Silent follower here, always appreciate seeing you on my feed and thankful when you share your wisdom!",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Quiet support; positive presence.
7458817152775275520,"I always question why there is such a poor representation of NZ influencers you just made me realise this is why, moving back to nz after being in aus made me realise how negative of a country we live in, everyone(not obviously everyone) is so quick to judge and put those around them down, it is such a hurtful culture to be in, no wonder I struggled so much with my mental health growing up here. I hope you are okay and keep doing what you are doing 💕",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Constructive reflection; aligns with post theme.
7458875230896640000,"Hannah we love you! you are making a difference in this world sweet heart, keep going! I’m praying for you🤍",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Clear support and appreciation.
7458881040733325312,I’m so sorry Hannah 🥺 remember how absolutely incredible and wonderful you are gorgeous girl! Sending you love x,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,"Kind, supportive, and comforting."
7458754682883948544,Oh Hannah you’re doing so well and everyone who is blessed to know you in real life knows what a light you are 💛💛. I’m so proud of you and grateful for you x,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Encouraging and sincere.
7458775358655201280,"You are an incredible human, you are kind, caring, share and do so much for your community. No one should ever have to recieve comments like this.",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Deeply supportive message.
7458771024685086720,"People can be horrible. I'm raising my children to respect all, treat all with love, and to walk this planet spreading good vibes only. Kia kaha. Arohanui.",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Acknowledges societal issues while showing positive intent.
7458820073785149440,"My friend ❤️you’re doing so so well. You are such an awesome light in this world, in this country. Don’t believe a word of it xx",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Loving message of affirmation.
7458761007989669888,Darling you’re wonderful. Hurt people hurt people. Soldier on. ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive insight; defends creator.
7458764043186406400,"This makes me so sad 😭 hurt people, hurt people and it’s not okay. Keep being you, so many people appreciate you and all you are x",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Sadness at the situation paired with support.
7458827694903244800,Silent follower here. You’re amazing please keep going 💕,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Quiet encouragement; gentle support.
7458755026392350720,Hope you're ok Hannah ❤,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Concern and kindness in one sentence.
7458775611264729088,"Oh my goodness, I literally have been watching and adoring your content for years. It is so immensely helpful for me and so many others. As much as words can hurt, please try to remember how many",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Devoted fan showing affection and support.
7458776017855841280,"You’re amazing Hannah, I wish they knew you and could see how incredible how you truly are ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Deeply affirming and kind.
7458954040328684544,"This broke my heart, every time you have come on my FYP you've been a joy so bubbly and helpful. Their words are not a reflection of you! You're amazing ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Empathetic and heartfelt.
7458840555804936192,Your one of my favourite creators! Don’t listen to the haters just keep doing what you do! I love your content and it’s so helpful to me as a young kiwi 🩷,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Direct support with kindness.
7458828374737208320,Don’t quit!! For all the people that love your content & are in your corner 💕,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Motivation and encouragement.
7458897859553067008,These people have their own issues. It’s not a you problem. Keep on going…. You’ve got this. You have way more people in your corner than not! Tomorrow will be better…,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Reframing negativity to protect creator’s feelings.
7458935065764198400,Absolutely devastated to see the pain you have to endure for this but admire your strength & courage to fight through it all! Proud of you for the wonderful woman that you are & what you are doing 🤍,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Sincere and compassionate.
7458865510136348672,"The people leaving those comments are not people who are content and happy in their own lives. They're looking at your posts where you're radiant and have a smile like sunshine and they want that for themselves. Envy is an awful thing. Do not let them break you, keep being yourself and shining. 💕",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Defending creator and calling out hate.
7458931024929145856,"You are a delight 💗 don’t take on other people’s negativity, it’s theirs to keep not yours to hold xx",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affirmation with advice for emotional protection.
7458881134479624192,"I’m so sorry :( you are not a reflection of the hurtful things people say, it’s a reflection of them. Take the all the time you need, just know there are so many of us who look up to you 💗💗💗",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional and supportive.
7458830390113370112,People don’t want to see you succeed so they wanna bring you down. Don’t look at the comments and just do you girl x,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Honest encouragement; no harmful tone.
7458923801515521024,I love all your videos I dunno what anyone could complain about,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional support with confusion at hate; kind.
7458879143423590400,This is heartbreaking. Thank you Hannah for your videos 🩷 please know that hurt people hurt people. Virtual hugs,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Appreciation for openness; empathetic.
7458861814333603840,"Hannah, your amazing, you have achieved so much, don’t let jealous people stop you ❤️❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Strong affirmation and support.
7458834371086208000,"You are one of my favourite creators ever. I learn so much from you and your amazing energy, i aspire to it. Do what’s best for your mental health 🫶🏼🫶🏼",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Very supportive and admiring.
7458849525072526336,They are not real. What’s real is your family and friends and those around you. Their opinions and comments only have weight if you let them. You are loved and you are love. Kia kaha x,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive reframing of hate.
7458769955258777600,This made me so sad 🥺 I’m so sorry! 🥺 It’s been such a pleasure to meet you the few times and I’ve always thought how beautiful you are inside and out! Hope to book another DC event soon hehe xxxx❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotionally expressive and caring.
7458827287962777600,It’s not a reflection of you. It’s a reflection of them. ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Constructive message to protect creator’s self-worth.
7458769953475624960,omg nooooo! I love your videos and I love your vibe and energy. 🧡 there will ALWAYS be people out there that have something negative to say,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Enthusiastic support.
7458965589462878208,Hannah!! Seeing this video absolutely breaks my heart. You are an absolute ray of sunshine & so incredibly kind. I am so glad that I have had the pleasure of meeting you 🤍🤍 keep shining your light,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Strong emotional support.
7458770615651646464,You be okay ❤️❤️❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Short but comforting and kind.
7458940475006976000,"We love you so much Hannah, you help so many people including me, more than you know! Those people are not your people, we your people ❤️❤️❤️❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive and affirming.
7459225283751085056,No weapon formed against you shall prosper ❤️keep going God’s got you!,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,"Encouraging and protective, inspired by spiritual support."
7459595079591459840,I love your videos so much ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Simple but strong affirmation.
7459365267332841472,I don’t know who you are but I recently came across your TT and absolutely loved your vibe! Please don’t ever change who you are ❤️❤️❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Honest compliment from a new viewer.
7459311543357388800,The saddest thing is they’re only hating on you because they live in their own world! Keep showing up and being your beautiful self,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Defends creator; reframes hate as jealousy.
7459190876772042752,"Aw man! Beautiful soul! Your tips and hacks help people out more than you know. I guess us silent people, following your tips, going on our first family trip (like my whole family) because of your saving tips, maybe we should speak up more❤️so thank you! You’re amazing, and you’re soooo appreciated ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affirming message of impact.
7459318300028239872,PROUD OF YOU!! This hurt 🥲,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional support with pride.
7459729946853817344,"❤️Sending you love, light and a follow",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Warm and encouraging.
7459164490593615872,keep going you’re amazing and beautiful 💖💖,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affirmation and encouragement.
7459101267195297792,WE LOVE YOU!!!,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Loud and passionate support.
7224361043027117056,"I needed to hear this, I know if you think you need to lose weight, you'll be always in that state/situation.😍🙌🏻",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Reflective comment that engages with the post’s content in a meaningful way—safe and supportive.
7220007367482703872,I started to cry during this video because all of hate of/for my body and all that follows are true and applicable to me,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Emotionally expressive but not concerning—shows deep appreciation for the content.
7221123189739763712,i needed this today. can't exercise for 8 weeks due to surgery...,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0.25,"Comment hints at emotional struggle, but tone is not self-harming—some concern, but ultimately constructive."
7240991590781192192,Been in Freeze my whole life. 🙃,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0.25,Reflective and mildly self-deprecating—no direct harm but suggests chronic emotional distress.
7219881467000670208,"Random question, what type of ring are you wearing? Like what cut is that?",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Off-topic but neutral and respectful—not harmful in nature.
7220488385775859712,This just changed my life. Thank you👏🏼,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Enthusiastic and life-affirming comment—completely appropriate.
7220195089862738944,🤯🤯🤯🤯,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,"Emoji-only comment expressing amazement—neutral to positive, not harmful."
7220374720802179072,okay your earrings!!! 🤍where did you get them?,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Polite curiosity about appearance—off-topic but completely harmless.
7219772901917522944,My God! I can so relate to this. I have been stuck for more than 25 years!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Shares a struggle but highlights the benefit from the video—supportive and appropriate.
7251610330522290176,That makes sense. The moments I had more results was when I was overthinking about it,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Reflective and respectful contribution—adds to the discussion without harm.
7459803186225726464,Sending you love ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Simple and kind-hearted.
7458834885659212800,"I wish I could give you the biggest cuddle. I’m so sorry. Keep posting, you’re amazing. We all love your content so much and I hope all these beautiful comments out shine the haters ♥️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Comforting and affectionate.
7458830488128913408,We love you SO much. You’re going amazing and inspiring so many people. 💓,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Extremely affirming and warm.
7458809539916609536,"hannah, you are such a light and inspiration to so many people. having met you, I can truely say your such a positive and kind person 💗💗💗 hugs from me",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Deeply encouraging and positive.
7458769612638554112,"You do such amazing things 💙 Those who bring you down aren’t worth it. They bring could be jealous or just a hater. Keep your head held up high, all your supporters are here to support you ☺️🫶🏼",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive with a critique of haters.
7458773389654835200,You are such an inspiration that so many people admire ❤️❤️take care of yourself x,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affirmation of value and influence.
7458861949180754944,Your stronger than me … I couldn’t do it ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Admiration and encouragement.
7458773642597825536,People are cruel. I’m sorry that you’re going through this. Don’t quit what you love to do because some people can’t see the good that you do. I know easier said than done. But don’t worry you have an army of supporters backing you 🥹,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Sympathy and solidarity.
7459607078040028160,What? Why would anyone hate on you? I was just thinking of you before opening the app wondering how I can reduce my grocery bill to $60 a week and then see this come straight up 😭,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Confusion about hate + praise; supportive tone.
7459224390896190464,This is so heartbreaking 💔 I’m so so sorry you are going through this you are a beautiful content creator 🤍,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Strong emotional support and compassion.
7459803981112590336,your christ like hence the hate let christ shine through you much aroha 🥰🥰🥰♥️♥️♥️.,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Spiritually themed support; kind and encouraging.
7459713085411491840,"This hurt to watch 😢 I hope you’re ok ❤️You are one of my favourite people to watch & have inspired me to do better with my budget. You’re amazing, Hannah, please never leave TikTok ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Sympathetic and uplifting.
7459343120716774400,Sending aroha my bro! Kia Kaha ❤️Don’t give up on what you love doing! Your purpose to help others matters! ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Cultural expression of support and strength.
7459880428738035712,dont worry about them they aint doing it.. keep your head high and keep being that helpful person you are.💪 kia kaha,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Encouragement to ignore hate; positive.
7459737107323206656,You are so amazing! I love your content! Please don't let other people bring you down ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Strong praise and motivation.
7459702552377149440,Today you maybe fragile tomorrow you’ll be stronger Kia kaha and know your worthy to yourself first and to the ppl you are wanting to reach keep going ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Inspirational message with empathy.
7459627108147430400,Aww no! I’m so sorry that people treat you this way! I love your video’s 🥰💕,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional support and compassion.
7459742925325501440,I really feel for you. I hope you can get through this. We are here for you and you are loved.,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Empathetic and emotionally aware.
7459732888566693888,Just followed ❤️Remember that no one who is more successful than you or happier than you will ever make fun of you for trying 💪🏽,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Constructive and supportive mindset.
7459955788669830144,"You’re doing great. We don’t know each other, but I’m proud of you. You’re strength to share this with others, will change lives. We’re here for you ❤️",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Kindness from a stranger; no harm.
7459703291660800000,Sending you lots of aroha 🥹🫶🏽,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affectionate and culturally respectful expression of support.
7459937965776273408,Just balled my eyes out you are an amazing person don’t ever let people get you down xx,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Deep emotional reaction; fully supportive.
7459702930172051456,I love your content pls don’t leave us xx,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,"Caring plea, loving tone."
7459980615224543232,I just wanna give you an big hug.. and tell you your perfect just the way you are sweetie❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,"Comforting, gentle, and encouraging."
7459689070340555776,Keep strong! Have been your follower for years. You’re incredible,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Loyal support and encouragement.
7458986031083027456,Sorry my love ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affectionate and comforting.
7459638245825495040,We ♥️u,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Simple and loving message.
7459277170441439232,Your videos always brighten my day keep doing what you’re doing you are amazing,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Praise and motivation.
7459621978723481600,"You give out amazing content and have helped me keep on track with my budget, thanks for all you’ve done/are doing! ✨ you deserve to do what’s best for you x",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Testimonial of impact and appreciation.
7459332030767052800,"You’re amazing!! I’ve learnt a lot watching your videos 🙌🏾♥️Thank you, please keep going x",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional gratitude and support.
7459303634871153664,"Don’t worry girl !! , never EVER let a comment from someone who doesn’t even know you determine how you feel !! All the best 🧡",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Empowering advice; no harm.
7459509646564362240,Please keep shining bright. 🫶🏼 You are the light of the lamb. ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Heartfelt and uplifting.
7459305956007526400,Aww I really felt this msg in my heart. I'm so sorry you have been getting hateful comments. I love your content your amazing!!!,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Emotional support with sincere empathy.
7459268712262073344,Stay strong hun. I know it’s hard but just try see the bad comments is being able to reach more people out there who appreciate your content ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive and encouraging.
7459534241434942464,You matter and your content matters. If you have to take a break or remove the App for yourself please do. Praying for you.,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Encouraging reflection and care.
7459724354940800000,"This is so sad love your content and I feel like most of us normal kind human beings don’t often post comments when we enjoy content just heart it ❤️hope you’re okay, stay strong 🥰",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Affectionate and caring.
7459320610696049664,"Silent follower, thankyou for your content you put out 🫶🏼 please keep going. There is always more love than hate.",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Appreciation from a quiet fan.
7459534246215780352,This is so heartbreaking to watch 🥺 you have such a beautiful light and I hope you know how many people you’ve inspired including me ❤️,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Supportive and emotionally aware.
7459936233844065280,Sending you the biggest hug and love! You got this gf! Keep going! You are amazing! 🤍,7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Uplifting and affectionate.
7459491333784717312,"carry on sharing lovely, delete all comments that don't serve you and hurt you. I enjoy your videos.",7458753529302289672,"Girl, personal experience, unkind comments","Yes, normal voice",0,Empowering and protective advice.
